CSIScontractID,idvpiid,piid,ILabel,CLabel,TLabel,CountOfTransactions
22628294,SPM7L107D7001,29MN,PBL-DLA-PBLLike,NULL,NULL,1
22628295,SPM7L107D7001,29MR,PBL-DLA-PBLLike,NULL,NULL,1
22628296,SPM7L107D7001,29MU,PBL-DLA-PBLLike,NULL,NULL,1
22628297,SPM7L107D7001,29MX,PBL-DLA-PBLLike,NULL,NULL,1
22628298,SPM7L107D7001,29MZ,PBL-DLA-PBLLike,NULL,NULL,1
22628299,SPM7L107D7001,29NB,PBL-DLA-PBLLike,NULL,NULL,1
22628300,SPM7L107D7001,29NE,PBL-DLA-PBLLike,NULL,NULL,1
22628301,SPM7L107D7001,29NG,PBL-DLA-PBLLike,NULL,NULL,1
22628302,SPM7L107D7001,29NJ,PBL-DLA-PBLLike,NULL,NULL,1
22628303,SPM7L107D7001,29NS,PBL-DLA-PBLLike,NULL,NULL,1
22628304,SPM7L107D7001,29NU,PBL-DLA-PBLLike,NULL,NULL,1
22628305,SPM7L107D7001,29NW,PBL-DLA-PBLLike,NULL,NULL,1
22628306,SPM7L107D7001,29NY,PBL-DLA-PBLLike,NULL,NULL,1
22628307,SPM7L107D7001,29PA,PBL-DLA-PBLLike,NULL,NULL,1
22628308,SPM7L107D7001,29PD,PBL-DLA-PBLLike,NULL,NULL,1
22628309,SPM7L107D7001,29PM,PBL-DLA-PBLLike,NULL,NULL,1
22628310,SPM7L107D7001,29PN,PBL-DLA-PBLLike,NULL,NULL,1
22628311,SPM7L107D7001,29PP,PBL-DLA-PBLLike,NULL,NULL,1
22628312,SPM7L107D7001,29PU,PBL-DLA-PBLLike,NULL,NULL,1
22628313,SPM7L107D7001,29PW,PBL-DLA-PBLLike,NULL,NULL,1
22628314,SPM7L107D7001,29QD,PBL-DLA-PBLLike,NULL,NULL,1
22628315,SPM7L107D7001,29QE,PBL-DLA-PBLLike,NULL,NULL,1
22628316,SPM7L107D7001,29QF,PBL-DLA-PBLLike,NULL,NULL,1
22628317,SPM7L107D7001,29QP,PBL-DLA-PBLLike,NULL,NULL,1
22628318,SPM7L107D7001,29QR,PBL-DLA-PBLLike,NULL,NULL,1
22628319,SPM7L107D7001,29QY,PBL-DLA-PBLLike,NULL,NULL,3
22628320,SPM7L107D7001,29QZ,PBL-DLA-PBLLike,NULL,NULL,1
22628321,SPM7L107D7001,29RD,PBL-DLA-PBLLike,NULL,NULL,1
22628322,SPM7L107D7001,29RN,PBL-DLA-PBLLike,NULL,NULL,1
22628323,SPM7L107D7001,29RQ,PBL-DLA-PBLLike,NULL,NULL,1
22628324,SPM7L107D7001,29RS,PBL-DLA-PBLLike,NULL,NULL,1
22628325,SPM7L107D7001,29RX,PBL-DLA-PBLLike,NULL,NULL,1
22628326,SPM7L107D7001,29RZ,PBL-DLA-PBLLike,NULL,NULL,1
22628327,SPM7L107D7001,29SD,PBL-DLA-PBLLike,NULL,NULL,1
22628328,SPM7L107D7001,29SL,PBL-DLA-PBLLike,NULL,NULL,1
22628329,SPM7L107D7001,29SN,PBL-DLA-PBLLike,NULL,NULL,1
22628330,SPM7L107D7001,29SY,PBL-DLA-PBLLike,NULL,NULL,1
22628331,SPM7L107D7001,29TB,PBL-DLA-PBLLike,NULL,NULL,1
22628332,SPM7L107D7001,29TC,PBL-DLA-PBLLike,NULL,NULL,1
22628333,SPM7L107D7001,29TD,PBL-DLA-PBLLike,NULL,NULL,1
22628334,SPM7L107D7001,29TE,PBL-DLA-PBLLike,NULL,NULL,1
22628335,SPM7L107D7001,29TH,PBL-DLA-PBLLike,NULL,NULL,1
22628336,SPM7L107D7001,29TJ,PBL-DLA-PBLLike,NULL,NULL,1
22628337,SPM7L107D7001,29TP,PBL-DLA-PBLLike,NULL,NULL,1
22628338,SPM7L107D7001,29TQ,PBL-DLA-PBLLike,NULL,NULL,1
22628339,SPM7L107D7001,29TW,PBL-DLA-PBLLike,NULL,NULL,1
22628340,SPM7L107D7001,29TX,PBL-DLA-PBLLike,NULL,NULL,1
22628341,SPM7L107D7001,29TY,PBL-DLA-PBLLike,NULL,NULL,1
22628342,SPM7L107D7001,29UE,PBL-DLA-PBLLike,NULL,NULL,1
22628343,SPM7L107D7001,29UF,PBL-DLA-PBLLike,NULL,NULL,1
22628344,SPM7L107D7001,29UH,PBL-DLA-PBLLike,NULL,NULL,1
22628345,SPM7L107D7001,29UJ,PBL-DLA-PBLLike,NULL,NULL,1
22628346,SPM7L107D7001,29UM,PBL-DLA-PBLLike,NULL,NULL,1
22628347,SPM7L107D7001,29UT,PBL-DLA-PBLLike,NULL,NULL,1
22628348,SPM7L107D7001,29UV,PBL-DLA-PBLLike,NULL,NULL,1
22628349,SPM7L107D7001,29UZ,PBL-DLA-PBLLike,NULL,NULL,1
22628350,SPM7L107D7001,29VC,PBL-DLA-PBLLike,NULL,NULL,1
22628351,SPM7L107D7001,29VD,PBL-DLA-PBLLike,NULL,NULL,1
22628352,SPM7L107D7001,29VG,PBL-DLA-PBLLike,NULL,NULL,1
22628353,SPM7L107D7001,29VH,PBL-DLA-PBLLike,NULL,NULL,1
22628354,SPM7L107D7001,29VJ,PBL-DLA-PBLLike,NULL,NULL,1
22628355,SPM7L107D7001,29VN,PBL-DLA-PBLLike,NULL,NULL,1
22628356,SPM7L107D7001,29WB,PBL-DLA-PBLLike,NULL,NULL,1
22628357,SPM7L107D7001,29WC,PBL-DLA-PBLLike,NULL,NULL,1
22628358,SPM7L107D7001,29WE,PBL-DLA-PBLLike,NULL,NULL,1
22628359,SPM7L107D7001,29WX,PBL-DLA-PBLLike,NULL,NULL,1
22628360,SPM7L107D7001,29WZ,PBL-DLA-PBLLike,NULL,NULL,1
22628361,SPM7L107D7001,29XA,PBL-DLA-PBLLike,NULL,NULL,1
22628362,SPM7L107D7001,29XE,PBL-DLA-PBLLike,NULL,NULL,1
22628363,SPM7L107D7001,29XL,PBL-DLA-PBLLike,NULL,NULL,1
22628364,SPM7L107D7001,29XQ,PBL-DLA-PBLLike,NULL,NULL,1
22628365,SPM7L107D7001,29XU,PBL-DLA-PBLLike,NULL,NULL,1
22628366,SPM7L107D7001,29XV,PBL-DLA-PBLLike,NULL,NULL,1
22628367,SPM7L107D7001,29XW,PBL-DLA-PBLLike,NULL,NULL,1
22628368,SPM7L107D7001,29XX,PBL-DLA-PBLLike,NULL,NULL,1
22628369,SPM7L107D7001,29XY,PBL-DLA-PBLLike,NULL,NULL,1
22628370,SPM7L107D7001,29XZ,PBL-DLA-PBLLike,NULL,NULL,1
22628371,SPM7L107D7001,29YB,PBL-DLA-PBLLike,NULL,NULL,1
22628372,SPM7L107D7001,29YC,PBL-DLA-PBLLike,NULL,NULL,1
22628373,SPM7L107D7001,29YD,PBL-DLA-PBLLike,NULL,NULL,1
22628374,SPM7L107D7001,29YE,PBL-DLA-PBLLike,NULL,NULL,1
22628375,SPM7L107D7001,29YF,PBL-DLA-PBLLike,NULL,NULL,1
22628376,SPM7L107D7001,29YG,PBL-DLA-PBLLike,NULL,NULL,1
22628377,SPM7L107D7001,29YQ,PBL-DLA-PBLLike,NULL,NULL,1
22628378,SPM7L107D7001,29YU,PBL-DLA-PBLLike,NULL,NULL,1
22628379,SPM7L107D7001,29ZB,PBL-DLA-PBLLike,NULL,NULL,1
22628380,SPM7L107D7001,29ZC,PBL-DLA-PBLLike,NULL,NULL,1
22628381,SPM7L107D7001,29ZE,PBL-DLA-PBLLike,NULL,NULL,1
22628382,SPM7L107D7001,29ZG,PBL-DLA-PBLLike,NULL,NULL,1
22628383,SPM7L107D7001,29ZJ,PBL-DLA-PBLLike,NULL,NULL,1
22628384,SPM7L107D7001,29ZN,PBL-DLA-PBLLike,NULL,NULL,1
22628385,SPM7L107D7001,3006,PBL-DLA-PBLLike,NULL,NULL,1
22628386,SPM7L107D7001,3007,PBL-DLA-PBLLike,NULL,NULL,1
22628387,SPM7L107D7001,3009,PBL-DLA-PBLLike,NULL,NULL,1
22628388,SPM7L107D7001,300B,PBL-DLA-PBLLike,NULL,NULL,1
22628389,SPM7L107D7001,300G,PBL-DLA-PBLLike,NULL,NULL,1
22628390,SPM7L107D7001,300Z,PBL-DLA-PBLLike,NULL,NULL,1
22628391,SPM7L107D7001,3011,PBL-DLA-PBLLike,NULL,NULL,1
22628392,SPM7L107D7001,3013,PBL-DLA-PBLLike,NULL,NULL,1
22628393,SPM7L107D7001,3014,PBL-DLA-PBLLike,NULL,NULL,1
22628394,SPM7L107D7001,3017,PBL-DLA-PBLLike,NULL,NULL,1
22628395,SPM7L107D7001,3019,PBL-DLA-PBLLike,NULL,NULL,1
22628396,SPM7L107D7001,301A,PBL-DLA-PBLLike,NULL,NULL,1
22628397,SPM7L107D7001,301B,PBL-DLA-PBLLike,NULL,NULL,1
22628398,SPM7L107D7001,301F,PBL-DLA-PBLLike,NULL,NULL,1
22628399,SPM7L107D7001,301S,PBL-DLA-PBLLike,NULL,NULL,1
22628400,SPM7L107D7001,301T,PBL-DLA-PBLLike,NULL,NULL,1
22628401,SPM7L107D7001,3023,PBL-DLA-PBLLike,NULL,NULL,1
22628402,SPM7L107D7001,3024,PBL-DLA-PBLLike,NULL,NULL,1
22628403,SPM7L107D7001,302Q,PBL-DLA-PBLLike,NULL,NULL,1
22628404,SPM7L107D7001,302R,PBL-DLA-PBLLike,NULL,NULL,1
22628405,SPM7L107D7001,302S,PBL-DLA-PBLLike,NULL,NULL,1
22628406,SPM7L107D7001,302T,PBL-DLA-PBLLike,NULL,NULL,1
22628407,SPM7L107D7001,302Z,PBL-DLA-PBLLike,NULL,NULL,1
22628408,SPM7L107D7001,3031,PBL-DLA-PBLLike,NULL,NULL,1
22628409,SPM7L107D7001,3035,PBL-DLA-PBLLike,NULL,NULL,1
22628410,SPM7L107D7001,303C,PBL-DLA-PBLLike,NULL,NULL,1
22628411,SPM7L107D7001,303D,PBL-DLA-PBLLike,NULL,NULL,1
22628412,SPM7L107D7001,303E,PBL-DLA-PBLLike,NULL,NULL,1
22628413,SPM7L107D7001,303J,PBL-DLA-PBLLike,NULL,NULL,1
22628414,SPM7L107D7001,3041,PBL-DLA-PBLLike,NULL,NULL,1
22628415,SPM7L107D7001,3042,PBL-DLA-PBLLike,NULL,NULL,1
22628416,SPM7L107D7001,3043,PBL-DLA-PBLLike,NULL,NULL,1
22628417,SPM7L107D7001,3044,PBL-DLA-PBLLike,NULL,NULL,1
22628418,SPM7L107D7001,3045,PBL-DLA-PBLLike,NULL,NULL,1
22628419,SPM7L107D7001,3046,PBL-DLA-PBLLike,NULL,NULL,1
22628420,SPM7L107D7001,304E,PBL-DLA-PBLLike,NULL,NULL,1
22628421,SPM7L107D7001,304H,PBL-DLA-PBLLike,NULL,NULL,1
22628422,SPM7L107D7001,304K,PBL-DLA-PBLLike,NULL,NULL,1
22628423,SPM7L107D7001,304M,PBL-DLA-PBLLike,NULL,NULL,1
22628424,SPM7L107D7001,304P,PBL-DLA-PBLLike,NULL,NULL,1
22628425,SPM7L107D7001,304R,PBL-DLA-PBLLike,NULL,NULL,1
22628426,SPM7L107D7001,304V,PBL-DLA-PBLLike,NULL,NULL,1
22628427,SPM7L107D7001,304W,PBL-DLA-PBLLike,NULL,NULL,1
22628428,SPM7L107D7001,3057,PBL-DLA-PBLLike,NULL,NULL,1
22628429,SPM7L107D7001,305B,PBL-DLA-PBLLike,NULL,NULL,1
22628430,SPM7L107D7001,305E,PBL-DLA-PBLLike,NULL,NULL,1
22628431,SPM7L107D7001,305G,PBL-DLA-PBLLike,NULL,NULL,1
22628432,SPM7L107D7001,305H,PBL-DLA-PBLLike,NULL,NULL,1
22628433,SPM7L107D7001,305J,PBL-DLA-PBLLike,NULL,NULL,1
22628434,SPM7L107D7001,305L,PBL-DLA-PBLLike,NULL,NULL,1
22628435,SPM7L107D7001,305M,PBL-DLA-PBLLike,NULL,NULL,1
22628436,SPM7L107D7001,305S,PBL-DLA-PBLLike,NULL,NULL,1
22628437,SPM7L107D7001,3061,PBL-DLA-PBLLike,NULL,NULL,1
22628438,SPM7L107D7001,3062,PBL-DLA-PBLLike,NULL,NULL,1
22628439,SPM7L107D7001,306E,PBL-DLA-PBLLike,NULL,NULL,1
22628440,SPM7L107D7001,306F,PBL-DLA-PBLLike,NULL,NULL,1
22628441,SPM7L107D7001,306G,PBL-DLA-PBLLike,NULL,NULL,1
22628442,SPM7L107D7001,306L,PBL-DLA-PBLLike,NULL,NULL,1
22628443,SPM7L107D7001,3071,PBL-DLA-PBLLike,NULL,NULL,1
22628444,SPM7L107D7001,3072,PBL-DLA-PBLLike,NULL,NULL,1
22628445,SPM7L107D7001,3073,PBL-DLA-PBLLike,NULL,NULL,1
22628446,SPM7L107D7001,3075,PBL-DLA-PBLLike,NULL,NULL,1
22628447,SPM7L107D7001,3076,PBL-DLA-PBLLike,NULL,NULL,1
22628448,SPM7L107D7001,307M,PBL-DLA-PBLLike,NULL,NULL,1
22628449,SPM7L107D7001,307N,PBL-DLA-PBLLike,NULL,NULL,1
22628450,SPM7L107D7001,308C,PBL-DLA-PBLLike,NULL,NULL,1
22628451,SPM7L107D7001,308K,PBL-DLA-PBLLike,NULL,NULL,1
22628452,SPM7L107D7001,308P,PBL-DLA-PBLLike,NULL,NULL,1
22628453,SPM7L107D7001,308T,PBL-DLA-PBLLike,NULL,NULL,1
22628454,SPM7L107D7001,308W,PBL-DLA-PBLLike,NULL,NULL,1
22628455,SPM7L107D7001,308X,PBL-DLA-PBLLike,NULL,NULL,1
22628456,SPM7L107D7001,308Y,PBL-DLA-PBLLike,NULL,NULL,1
22628457,SPM7L107D7001,3097,PBL-DLA-PBLLike,NULL,NULL,1
22628458,SPM7L107D7001,3099,PBL-DLA-PBLLike,NULL,NULL,1
22628459,SPM7L107D7001,309J,PBL-DLA-PBLLike,NULL,NULL,1
22628460,SPM7L107D7001,309M,PBL-DLA-PBLLike,NULL,NULL,1
22628461,SPM7L107D7001,309Q,PBL-DLA-PBLLike,NULL,NULL,1
22628462,SPM7L107D7001,309W,PBL-DLA-PBLLike,NULL,NULL,1
22628463,SPM7L107D7001,30AM,PBL-DLA-PBLLike,NULL,NULL,1
22628464,SPM7L107D7001,30AN,PBL-DLA-PBLLike,NULL,NULL,1
22628465,SPM7L107D7001,30AY,PBL-DLA-PBLLike,NULL,NULL,1
22628466,SPM7L107D7001,30BA,PBL-DLA-PBLLike,NULL,NULL,1
22628467,SPM7L107D7001,30BE,PBL-DLA-PBLLike,NULL,NULL,1
22628468,SPM7L107D7001,30BN,PBL-DLA-PBLLike,NULL,NULL,1
22628469,SPM7L107D7001,30BR,PBL-DLA-PBLLike,NULL,NULL,1
22628470,SPM7L107D7001,30BU,PBL-DLA-PBLLike,NULL,NULL,1
22628471,SPM7L107D7001,30BV,PBL-DLA-PBLLike,NULL,NULL,1
22628472,SPM7L107D7001,30BW,PBL-DLA-PBLLike,NULL,NULL,1
22628473,SPM7L107D7001,30BX,PBL-DLA-PBLLike,NULL,NULL,1
22628474,SPM7L107D7001,30BZ,PBL-DLA-PBLLike,NULL,NULL,1
22628475,SPM7L107D7001,30CA,PBL-DLA-PBLLike,NULL,NULL,1
22628476,SPM7L107D7001,30CB,PBL-DLA-PBLLike,NULL,NULL,1
22628477,SPM7L107D7001,30CC,PBL-DLA-PBLLike,NULL,NULL,1
22628478,SPM7L107D7001,30CD,PBL-DLA-PBLLike,NULL,NULL,1
22628479,SPM7L107D7001,30CE,PBL-DLA-PBLLike,NULL,NULL,1
22628480,SPM7L107D7001,30CH,PBL-DLA-PBLLike,NULL,NULL,1
22628481,SPM7L107D7001,30CK,PBL-DLA-PBLLike,NULL,NULL,1
22628482,SPM7L107D7001,30CQ,PBL-DLA-PBLLike,NULL,NULL,1
22628483,SPM7L107D7001,30CS,PBL-DLA-PBLLike,NULL,NULL,1
22628484,SPM7L107D7001,30CY,PBL-DLA-PBLLike,NULL,NULL,1
22628485,SPM7L107D7001,30DA,PBL-DLA-PBLLike,NULL,NULL,1
22628486,SPM7L107D7001,30DC,PBL-DLA-PBLLike,NULL,NULL,1
22628487,SPM7L107D7001,30DE,PBL-DLA-PBLLike,NULL,NULL,1
22628488,SPM7L107D7001,30DG,PBL-DLA-PBLLike,NULL,NULL,1
22628489,SPM7L107D7001,30DM,PBL-DLA-PBLLike,NULL,NULL,1
22628490,SPM7L107D7001,30DN,PBL-DLA-PBLLike,NULL,NULL,1
22628491,SPM7L107D7001,30DP,PBL-DLA-PBLLike,NULL,NULL,1
22628492,SPM7L107D7001,30DQ,PBL-DLA-PBLLike,NULL,NULL,1
22628493,SPM7L107D7001,30DR,PBL-DLA-PBLLike,NULL,NULL,1
22628494,SPM7L107D7001,30DS,PBL-DLA-PBLLike,NULL,NULL,1
22628495,SPM7L107D7001,30DT,PBL-DLA-PBLLike,NULL,NULL,1
22628496,SPM7L107D7001,30ED,PBL-DLA-PBLLike,NULL,NULL,1
22628497,SPM7L107D7001,30EM,PBL-DLA-PBLLike,NULL,NULL,1
22628498,SPM7L107D7001,30EN,PBL-DLA-PBLLike,NULL,NULL,1
22628499,SPM7L107D7001,30EQ,PBL-DLA-PBLLike,NULL,NULL,1
22628500,SPM7L107D7001,30ER,PBL-DLA-PBLLike,NULL,NULL,1
22628501,SPM7L107D7001,30ET,PBL-DLA-PBLLike,NULL,NULL,1
22628502,SPM7L107D7001,30EU,PBL-DLA-PBLLike,NULL,NULL,1
22628503,SPM7L107D7001,30EV,PBL-DLA-PBLLike,NULL,NULL,1
22628504,SPM7L107D7001,30GD,PBL-DLA-PBLLike,NULL,NULL,1
22628505,SPM7L107D7001,30GL,PBL-DLA-PBLLike,NULL,NULL,2
22628506,SPM7L107D7001,30GN,PBL-DLA-PBLLike,NULL,NULL,1
22628507,SPM7L107D7001,30GU,PBL-DLA-PBLLike,NULL,NULL,1
22628508,SPM7L107D7001,30GV,PBL-DLA-PBLLike,NULL,NULL,1
22628509,SPM7L107D7001,30GX,PBL-DLA-PBLLike,NULL,NULL,1
22628510,SPM7L107D7001,30GZ,PBL-DLA-PBLLike,NULL,NULL,1
22628511,SPM7L107D7001,30HA,PBL-DLA-PBLLike,NULL,NULL,1
22628512,SPM7L107D7001,30HB,PBL-DLA-PBLLike,NULL,NULL,1
22628513,SPM7L107D7001,30HH,PBL-DLA-PBLLike,NULL,NULL,1
22628514,SPM7L107D7001,30HK,PBL-DLA-PBLLike,NULL,NULL,1
22628515,SPM7L107D7001,30HL,PBL-DLA-PBLLike,NULL,NULL,1
22628516,SPM7L107D7001,30HR,PBL-DLA-PBLLike,NULL,NULL,1
22628517,SPM7L107D7001,30HS,PBL-DLA-PBLLike,NULL,NULL,1
22628518,SPM7L107D7001,30HT,PBL-DLA-PBLLike,NULL,NULL,1
22628519,SPM7L107D7001,30HV,PBL-DLA-PBLLike,NULL,NULL,1
22628520,SPM7L107D7001,30HZ,PBL-DLA-PBLLike,NULL,NULL,1
22628521,SPM7L107D7001,30JA,PBL-DLA-PBLLike,NULL,NULL,1
22628522,SPM7L107D7001,30JC,PBL-DLA-PBLLike,NULL,NULL,1
22628523,SPM7L107D7001,30JD,PBL-DLA-PBLLike,NULL,NULL,1
22628524,SPM7L107D7001,30JM,PBL-DLA-PBLLike,NULL,NULL,1
22628525,SPM7L107D7001,30JN,PBL-DLA-PBLLike,NULL,NULL,1
22628526,SPM7L107D7001,30KK,PBL-DLA-PBLLike,NULL,NULL,1
22628527,SPM7L107D7001,30KR,PBL-DLA-PBLLike,NULL,NULL,1
22628528,SPM7L107D7001,30KS,PBL-DLA-PBLLike,NULL,NULL,1
22628529,SPM7L107D7001,30LC,PBL-DLA-PBLLike,NULL,NULL,1
22628530,SPM7L107D7001,30LD,PBL-DLA-PBLLike,NULL,NULL,1
22628531,SPM7L107D7001,30LG,PBL-DLA-PBLLike,NULL,NULL,1
22628532,SPM7L107D7001,30LJ,PBL-DLA-PBLLike,NULL,NULL,1
22628533,SPM7L107D7001,30LK,PBL-DLA-PBLLike,NULL,NULL,1
22628534,SPM7L107D7001,30LQ,PBL-DLA-PBLLike,NULL,NULL,1
22628535,SPM7L107D7001,30LS,PBL-DLA-PBLLike,NULL,NULL,1
22628536,SPM7L107D7001,30LU,PBL-DLA-PBLLike,NULL,NULL,1
22628537,SPM7L107D7001,30LY,PBL-DLA-PBLLike,NULL,NULL,1
22628538,SPM7L107D7001,30MG,PBL-DLA-PBLLike,NULL,NULL,1
22628539,SPM7L107D7001,30MH,PBL-DLA-PBLLike,NULL,NULL,1
22628540,SPM7L107D7001,30MJ,PBL-DLA-PBLLike,NULL,NULL,1
22628541,SPM7L107D7001,30ML,PBL-DLA-PBLLike,NULL,NULL,1
22628542,SPM7L107D7001,30MN,PBL-DLA-PBLLike,NULL,NULL,1
22628543,SPM7L107D7001,30MP,PBL-DLA-PBLLike,NULL,NULL,1
22628544,SPM7L107D7001,30MS,PBL-DLA-PBLLike,NULL,NULL,1
22628545,SPM7L107D7001,30MV,PBL-DLA-PBLLike,NULL,NULL,1
22628546,SPM7L107D7001,30MY,PBL-DLA-PBLLike,NULL,NULL,1
22628547,SPM7L107D7001,30MZ,PBL-DLA-PBLLike,NULL,NULL,1
22628548,SPM7L107D7001,30NN,PBL-DLA-PBLLike,NULL,NULL,1
22628549,SPM7L107D7001,30NP,PBL-DLA-PBLLike,NULL,NULL,1
22628550,SPM7L107D7001,30NQ,PBL-DLA-PBLLike,NULL,NULL,1
22628551,SPM7L107D7001,30NS,PBL-DLA-PBLLike,NULL,NULL,1
22628552,SPM7L107D7001,30NU,PBL-DLA-PBLLike,NULL,NULL,1
22628553,SPM7L107D7001,30NV,PBL-DLA-PBLLike,NULL,NULL,1
22628554,SPM7L107D7001,30NW,PBL-DLA-PBLLike,NULL,NULL,1
22628555,SPM7L107D7001,30NX,PBL-DLA-PBLLike,NULL,NULL,1
22628556,SPM7L107D7001,30NY,PBL-DLA-PBLLike,NULL,NULL,1
22628557,SPM7L107D7001,30NZ,PBL-DLA-PBLLike,NULL,NULL,1
22628558,SPM7L107D7001,30PL,PBL-DLA-PBLLike,NULL,NULL,1
22628559,SPM7L107D7001,30PP,PBL-DLA-PBLLike,NULL,NULL,1
22628560,SPM7L107D7001,30PR,PBL-DLA-PBLLike,NULL,NULL,1
22628561,SPM7L107D7001,30PV,PBL-DLA-PBLLike,NULL,NULL,1
22628562,SPM7L107D7001,30PY,PBL-DLA-PBLLike,NULL,NULL,1
22628563,SPM7L107D7001,30QE,PBL-DLA-PBLLike,NULL,NULL,1
22628564,SPM7L107D7001,30QV,PBL-DLA-PBLLike,NULL,NULL,1
22628565,SPM7L107D7001,30RA,PBL-DLA-PBLLike,NULL,NULL,1
22628566,SPM7L107D7001,30RC,PBL-DLA-PBLLike,NULL,NULL,1
22628567,SPM7L107D7001,30RE,PBL-DLA-PBLLike,NULL,NULL,1
22628568,SPM7L107D7001,30SA,PBL-DLA-PBLLike,NULL,NULL,1
22628569,SPM7L107D7001,30SM,PBL-DLA-PBLLike,NULL,NULL,1
22628570,SPM7L107D7001,30SV,PBL-DLA-PBLLike,NULL,NULL,1
22628571,SPM7L107D7001,30TD,PBL-DLA-PBLLike,NULL,NULL,1
22628572,SPM7L107D7001,30TK,PBL-DLA-PBLLike,NULL,NULL,1
22628573,SPM7L107D7001,30TL,PBL-DLA-PBLLike,NULL,NULL,1
22628574,SPM7L107D7001,30TR,PBL-DLA-PBLLike,NULL,NULL,1
22628575,SPM7L107D7001,30TZ,PBL-DLA-PBLLike,NULL,NULL,1
22628576,SPM7L107D7001,30UH,PBL-DLA-PBLLike,NULL,NULL,1
22628577,SPM7L107D7001,30UL,PBL-DLA-PBLLike,NULL,NULL,1
22628578,SPM7L107D7001,30UM,PBL-DLA-PBLLike,NULL,NULL,1
22628579,SPM7L107D7001,30UW,PBL-DLA-PBLLike,NULL,NULL,1
22628580,SPM7L107D7001,30VB,PBL-DLA-PBLLike,NULL,NULL,1
22628581,SPM7L107D7001,30VK,PBL-DLA-PBLLike,NULL,NULL,1
22628582,SPM7L107D7001,30VN,PBL-DLA-PBLLike,NULL,NULL,1
22628583,SPM7L107D7001,30VQ,PBL-DLA-PBLLike,NULL,NULL,1
22628584,SPM7L107D7001,30VS,PBL-DLA-PBLLike,NULL,NULL,1
22628585,SPM7L107D7001,30VU,PBL-DLA-PBLLike,NULL,NULL,1
22628586,SPM7L107D7001,30WF,PBL-DLA-PBLLike,NULL,NULL,1
22628587,SPM7L107D7001,30WJ,PBL-DLA-PBLLike,NULL,NULL,1
22628588,SPM7L107D7001,30WK,PBL-DLA-PBLLike,NULL,NULL,1
22628589,SPM7L107D7001,30WP,PBL-DLA-PBLLike,NULL,NULL,1
22628590,SPM7L107D7001,30WW,PBL-DLA-PBLLike,NULL,NULL,1
22628591,SPM7L107D7001,30XH,PBL-DLA-PBLLike,NULL,NULL,1
22628592,SPM7L107D7001,30XQ,PBL-DLA-PBLLike,NULL,NULL,1
22628593,SPM7L107D7001,30XS,PBL-DLA-PBLLike,NULL,NULL,1
22628594,SPM7L107D7001,30XU,PBL-DLA-PBLLike,NULL,NULL,1
22628595,SPM7L107D7001,30YD,PBL-DLA-PBLLike,NULL,NULL,1
22628596,SPM7L107D7001,30YE,PBL-DLA-PBLLike,NULL,NULL,1
22628597,SPM7L107D7001,30YG,PBL-DLA-PBLLike,NULL,NULL,1
22628598,SPM7L107D7001,30YH,PBL-DLA-PBLLike,NULL,NULL,1
22628599,SPM7L107D7001,30YK,PBL-DLA-PBLLike,NULL,NULL,1
22628600,SPM7L107D7001,30YP,PBL-DLA-PBLLike,NULL,NULL,1
22628601,SPM7L107D7001,30YS,PBL-DLA-PBLLike,NULL,NULL,1
22628602,SPM7L107D7001,30YT,PBL-DLA-PBLLike,NULL,NULL,1
22628603,SPM7L107D7001,30YU,PBL-DLA-PBLLike,NULL,NULL,1
22628604,SPM7L107D7001,30YV,PBL-DLA-PBLLike,NULL,NULL,1
22628605,SPM7L107D7001,30YW,PBL-DLA-PBLLike,NULL,NULL,1
22628606,SPM7L107D7001,30YX,PBL-DLA-PBLLike,NULL,NULL,1
22628607,SPM7L107D7001,30YY,PBL-DLA-PBLLike,NULL,NULL,1
22628608,SPM7L107D7001,30YZ,PBL-DLA-PBLLike,NULL,NULL,1
22628609,SPM7L107D7001,30ZA,PBL-DLA-PBLLike,NULL,NULL,1
22628610,SPM7L107D7001,30ZD,PBL-DLA-PBLLike,NULL,NULL,1
22628611,SPM7L107D7001,30ZM,PBL-DLA-PBLLike,NULL,NULL,1
22628612,SPM7L107D7001,30ZN,PBL-DLA-PBLLike,NULL,NULL,1
22628613,SPM7L107D7001,30ZS,PBL-DLA-PBLLike,NULL,NULL,1
22628614,SPM7L107D7001,3103,PBL-DLA-PBLLike,NULL,NULL,1
22628615,SPM7L107D7001,310E,PBL-DLA-PBLLike,NULL,NULL,1
22628616,SPM7L107D7001,310U,PBL-DLA-PBLLike,NULL,NULL,1
22628617,SPM7L107D7001,310X,PBL-DLA-PBLLike,NULL,NULL,1
22628618,SPM7L107D7001,310Y,PBL-DLA-PBLLike,NULL,NULL,1
22628619,SPM7L107D7001,3112,PBL-DLA-PBLLike,NULL,NULL,1
22628620,SPM7L107D7001,3113,PBL-DLA-PBLLike,NULL,NULL,1
22628621,SPM7L107D7001,3118,PBL-DLA-PBLLike,NULL,NULL,1
22628622,SPM7L107D7001,3119,PBL-DLA-PBLLike,NULL,NULL,1
22628623,SPM7L107D7001,311C,PBL-DLA-PBLLike,NULL,NULL,1
22628624,SPM7L107D7001,311F,PBL-DLA-PBLLike,NULL,NULL,1
22628625,SPM7L107D7001,311G,PBL-DLA-PBLLike,NULL,NULL,1
22628626,SPM7L107D7001,311L,PBL-DLA-PBLLike,NULL,NULL,1
