"","Fiscal.Year","ProductOrServiceArea","SubCustomer","Customer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"34958",2001-09-30,"Other","Navy","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",36655,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,4.86722309023063e-05,4.84854497354497e-05,4.5641332238421,TRUE,0,1.58093893041922e-08,2.75156854401684e-08,0,"No history [0-3]",2.23604479134321e-08
"34959",2001-09-30,"Other","Navy","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,2,"Not PBL","Not PBL",32086,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,4.26052980693329e-05,4.24417989417989e-05,4.50631557916451,TRUE,0,1.38387686595092e-08,2.40858895930499e-08,0,"No history [0-3]",1.95732459896435e-08
"34960",2001-09-30,"Other","DLA","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,2,"Not PBL","Not PBL",1981829,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.00263156564443832,0.00262146693121693,6.29706617912997,TRUE,0,8.54767595016722e-07,1.48769290302015e-06,0,"No history [0-3]",1.20896423756184e-06
"34961",2002-09-30,"Clothing & Subsistence","Air Force","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",165994,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000216893013835571,0.000215969294821754,5.22009239036545,TRUE,0,7.04199440908269e-08,1.22563433225319e-07,0,"No history [0-3]",9.96003995860984e-08
"34962",2002-09-30,"Fuels","Air Force","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",1612675,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00210717219349663,0.00209819802237835,6.20754685348437,TRUE,0,6.84148121839791e-07,1.19073571741534e-06,0,"No history [0-3]",9.67643857022008e-07
"34963",2002-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",1053069,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00137597328329223,0.00137011319281811,6.02245682829612,TRUE,0,4.46745425158638e-07,7.77544682718373e-07,0,"No history [0-3]",6.31866773448034e-07
"34964",2002-09-30,"Fuels","Air Force","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",52829,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,6.90280433504788e-05,6.87340619307833e-05,4.72287239000566,TRUE,0,2.24117451617185e-08,3.90068533432557e-08,0,"No history [0-3]",3.16986729022374e-08
"34965",2002-09-30,"Fuels","Air Force","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",28200,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,3.68470124833615e-05,3.66900858704137e-05,4.45024910831936,TRUE,0,1.19633385746552e-08,2.0821769563683e-08,0,"No history [0-3]",1.69206794723181e-08
"34966",2001-09-30,"Clothing & Subsistence","DLA","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",314667,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.000417829624371464,0.00041622619047619,5.49785119963588,TRUE,0,1.35716630860244e-07,2.36210017471053e-07,0,"No history [0-3]",1.91954578190586e-07
"34967",2001-09-30,"Clothing & Subsistence","DLA","Defense","8915","FRUITS AND VEGETABLES",-2,0,0,0,2,"Not PBL","Not PBL",4540231,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.00602873200332312,0.00600559656084656,6.65707794965736,TRUE,0,1.95821250606907e-06,3.40819991874781e-06,0,"No history [0-3]",2.76965212905332e-06
"34968",2001-09-30,"Fuels","DLA","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",6826440,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.00906446771029163,0.00902968253968254,6.83419427741076,TRUE,0,2.94425992420433e-06,5.12438073158322e-06,0,"No history [0-3]",4.16429562281187e-06
"34969",2001-09-30,"Fuels","DLA","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",152847962,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.202958704117063,0.202179843915344,8.18425965243041,TRUE,0,6.59236921459658e-05,0.000114737865026949,0,"No history [0-3]",9.32410010360181e-05
"34970",2001-09-30,"Fuels","DLA","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",12809657,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.017009264310008,0.0169439907407407,7.10753750093894,TRUE,0,5.52483574863377e-06,9.61578209271452e-06,0,"No history [0-3]",7.81420455974439e-06
"34971",2001-09-30,"Fuels","DLA","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",1068222,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.753098827,0.768284347,0.7860827,0.8992,0.756,0.00141843535231001,0.00141299206349206,6.02866151800703,TRUE,0,4.60726707442445e-07,8.01878612256651e-07,0,"No history [0-3]",6.51641587531912e-07
"34972",2002-09-30,"Other","Air Force","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",4599,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,6.00919895074395e-06,5.98360655737705e-06,3.66266340957404,TRUE,0,1.95104234414324e-09,3.39572050437512e-09,0,"No history [0-3]",2.75951081181528e-09
"34973",2002-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,2,"Not PBL","Not PBL",661630,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000864506697495264,0.000860824876398647,5.82061518901588,TRUE,0,2.80684528409544e-07,4.88521538880128e-07,0,"No history [0-3]",3.96993941818079e-07
"34974",2002-09-30,"Clothing & Subsistence","Army","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,0,0,2,"Not PBL","Not PBL",68272,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,8.92063558958884e-05,8.88264376788967e-05,4.83424262551524,TRUE,0,2.89631578428674e-08,5.04093564415521e-08,0,"No history [0-3]",4.09648449976632e-08
"34975",2002-09-30,"Other","Army","Defense","9450","NONMETALLIC SCRAP, EXCEPT TEXTILE",-2,0,0,0,2,"Not PBL","Not PBL",11569,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,1.51164215397166e-05,1.50520426749935e-05,4.06329582107352,TRUE,0,4.90793843865909e-09,8.54209404546982e-09,0,"No history [0-3]",6.94167875231377e-09
"34976",2002-09-30,"Other","Army","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",1053848,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00137699114934629,0.00137112672391361,6.02277797565675,TRUE,0,4.47075901780967e-07,7.78119865643554e-07,0,"No history [0-3]",6.32334192217855e-07
"34977",2002-09-30,"Other","Army","Defense","9410","CRUDE GRADES OF PLANT MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",5000,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,6.53315824173076e-06,6.50533437418683e-06,3.69897000433602,TRUE,0,2.12115932174738e-09,3.6918031141282e-09,0,"No history [0-3]",3.00012047381527e-09
"34978",2002-09-30,"Other","Army","Defense","9610","ORES",-2,0,0,0,2,"Not PBL","Not PBL",446844,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000583860512273588,0.000581373926619828,5.65015593081859,TRUE,0,1.89565463193377e-07,3.299320141459e-07,0,"No history [0-3]",2.68117166600302e-07
"34979",2002-09-30,"Other","Army","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,2,"Not PBL","Not PBL",17378,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,2.27066447849594e-05,2.26099401509238e-05,4.23999979288687,TRUE,0,7.37230133866519e-09,1.2831230903464e-08,0,"No history [0-3]",1.04272187187924e-08
"34980",2002-09-30,"Other","Army","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,2,"Not PBL","Not PBL",1726695,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00225615433404106,0.00224654566744731,6.23721563142095,TRUE,0,7.32519039012918e-07,1.27492359562992e-06,0,"No history [0-3]",1.03605860430689e-06
"34981",2002-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,2,"Not PBL","Not PBL",60000,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,7.83978989007691e-05,7.8064012490242e-05,4.77815125038364,TRUE,0,2.54539118609686e-08,4.43016373695384e-08,0,"No history [0-3]",3.60014456857832e-08
"34982",2002-09-30,"Other","Army","Defense","9440","MISC CRUDE AGRI & FORESTRY PROD",-2,0,0,0,2,"Not PBL","Not PBL",22560,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,2.94776099866892e-05,2.9352068696331e-05,4.3533390953113,TRUE,0,9.57067085972418e-09,1.66574156509464e-08,0,"No history [0-3]",1.35365435778545e-08
"34983",2002-09-30,"Clothing & Subsistence","Army","Defense","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,0,0,2,"Not PBL","Not PBL",185524,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000242411529927771,0.000241379130887328,5.26840009935999,TRUE,0,7.87051924015722e-08,1.36983616189104e-07,0,"No history [0-3]",1.11318870156821e-07
"34984",2002-09-30,"Other","Army","Defense","9660","PRECIOUS METALS PRIMARY FORMS",-2,0,0,0,2,"Not PBL","Not PBL",108649,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000141964221961161,0.000141359614884205,5.0360257334501,TRUE,0,4.60923678297062e-08,8.02221433093829e-08,0,"No history [0-3]",6.5192017871911e-08
"34985",2002-09-30,"Fuels","Army","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,2,"Not PBL","Not PBL",400357,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00052311912683692,0.000520891230809264,5.60244742628592,TRUE,0,1.69844196515363e-07,2.95607843872604e-07,0,"No history [0-3]",2.40223846507052e-07
"34986",2002-09-30,"Fuels","Army","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,2,"Not PBL","Not PBL",40643,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,5.31054300837326e-05,5.28792609940151e-05,4.60898575723254,TRUE,0,1.72420556627557e-08,3.00091907935025e-08,0,"No history [0-3]",2.43867792834548e-08
"34987",2002-09-30,"Other","Army","Defense","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",43912,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,5.73768089421762e-05,5.71324486078584e-05,4.64258321777356,TRUE,0,1.86288696273142e-08,3.24228916695195e-08,0,"No history [0-3]",2.63482580492352e-08
"34988",2002-09-30,"Other","Army","Defense","9650","NONFERROUS BASE METAL REFINERY",-2,0,0,0,2,"Not PBL","Not PBL",44695,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,5.83999015228312e-05,5.81511839708561e-05,4.65025894161369,TRUE,0,1.89610431770998e-08,3.3001028037192e-08,0,"No history [0-3]",2.68180769154347e-08
"34989",2002-09-30,"Other","Army","Defense","9680","NONFERROUS SCRAP",-2,0,0,0,2,"Not PBL","Not PBL",24973,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,3.26305121541484e-05,3.24915430653136e-05,4.39747071716853,TRUE,0,1.05943423483995e-08,1.84390798338247e-08,0,"No history [0-3]",1.49844017185177e-08
"34990",2002-09-30,"Fuels","Army","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",212359,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00027747499021114,0.000276293260473588,5.32707067157822,TRUE,0,9.00894544813904e-08,1.5679752350263e-07,0,"No history [0-3]",1.27420516739787e-07
"34991",2002-09-30,"Other","Army","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,0,0,2,"Not PBL","Not PBL",717493,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000937499061266825,0.000933506375227687,5.85581766836603,TRUE,0,3.04383393047698e-07,5.29768578353036e-07,0,"No history [0-3]",4.30513087823828e-07
"34992",2002-09-30,"Other","Army","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,2,"Not PBL","Not PBL",42491,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,5.55200853698763e-05,5.52836325787145e-05,4.6282969520679,TRUE,0,1.80260361480736e-08,3.13736812244842e-08,0,"No history [0-3]",2.54956238105769e-08
"34993",2002-09-30,"Clothing & Subsistence","DLA","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,2,"Not PBL","Not PBL",377978,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000493878017178582,0.000491774655217278,5.57746652270322,TRUE,0,1.60350311623086e-07,2.7908407149439e-07,0,"No history [0-3]",2.2679590729035e-07
"34994",2002-09-30,"Clothing & Subsistence","Navy","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",960192,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00125461725568879,0.00124927400468384,5.98235808325122,TRUE,0,4.07344042293452e-07,7.08967963152196e-07,0,"No history [0-3]",5.76138335598726e-07
"34995",2002-09-30,"Clothing & Subsistence","Navy","Defense","8915","FRUITS AND VEGETABLES",-2,0,0,0,2,"Not PBL","Not PBL",57284,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,7.48490873438609e-05,7.45303148581837e-05,4.75803333606786,TRUE,0,2.43016981173954e-08,4.22962499179439e-08,0,"No history [0-3]",3.43717802444068e-08
"34996",2002-09-30,"Fuels","Navy","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",510288,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000666758450571261,0.00066391881342701,5.70781535552592,TRUE,0,2.16480429595165e-07,3.7677656550045e-07,0,"No history [0-3]",3.06185095268449e-07
"34997",2002-09-30,"Fuels","Navy","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",354474,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000463166946915854,0.000461194379391101,5.54958438600532,TRUE,0,1.50379165883416e-07,2.61729643415496e-07,0,"No history [0-3]",2.12692940967039e-07
"34998",2002-09-30,"Clothing & Subsistence","Army","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,2,"Not PBL","Not PBL",1859375,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00242951822114363,0.00241917122040073,6.26936698740864,TRUE,0,7.88806122774807e-07,1.37288928306642e-06,0,"No history [0-3]",1.11566980120005e-06
"34999",2002-09-30,"Clothing & Subsistence","Army","Defense","8915","FRUITS AND VEGETABLES",-2,0,0,0,2,"Not PBL","Not PBL",83306,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000108850256097124,0.000108386677075202,4.92067628199563,TRUE,0,3.53410596914974e-08,6.15098700451127e-08,0,"No history [0-3]",4.9985607238331e-08
"35000",2002-09-30,"Clothing & Subsistence","Army","Defense","8945","FOOD, OILS AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",497190,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000649644189241223,0.00064687743950039,5.69652238507722,TRUE,0,2.10923840635916e-07,3.6710551806268e-07,0,"No history [0-3]",2.98325979675243e-07
"35001",2002-09-30,"Clothing & Subsistence","Army","Defense","8955","COFFEE, TEA, AND COCOA",-2,0,0,0,2,"Not PBL","Not PBL",169170,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000221042875950718,0.000220101483216237,5.22832334930802,TRUE,0,7.17673044920008e-08,1.24908466563413e-07,0,"No history [0-3]",1.01506076111066e-07
"35002",2002-09-30,"Fuels","Army","Defense","9140","FUEL OILS",-2,0,0,0,2,"Not PBL","Not PBL",764220,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000998554038299096,0.000994301327088212,5.88321839919377,TRUE,0,3.24206475373156e-07,5.6426995517581e-07,0,"No history [0-3]",4.58550413699821e-07
"35003",2002-09-30,"Fuels","Army","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,2,"Not PBL","Not PBL",469978,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.000614088128826428,0.000611472807702316,5.67207752878205,TRUE,0,1.99379643143238e-07,3.47013248794348e-07,0,"No history [0-3]",2.81998124008551e-07
"35004",2002-09-30,"Fuels","Army","Defense","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",85201,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0.00011132632307074,0.000110852198803018,4.93044469208986,TRUE,0,3.61449790744397e-08,6.29090634253673e-08,0,"No history [0-3]",5.1122652897907e-08
"35005",2003-09-30,"Fuels","Air Force","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",34188,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.785427136,0.801264525,0.819826908,0.9378,0.7903,4.35279078516584e-05,4.325952170062e-05,4.5338736952871,TRUE,0,1.41053991127202e-08,2.45499505088866e-08,0,"No history [0-3]",1.99503621607012e-08
"35006",2003-09-30,"Other","Air Force","Defense","9610","ORES",-2,0,0,0,2,"Not PBL","Not PBL",200079,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.785427136,0.801264525,0.819826908,0.9378,0.7903,0.000254739097784368,0.000253168417056814,5.30120150811285,TRUE,0,8.25492614096743e-08,1.43674082949208e-07,0,"No history [0-3]",1.16755835695301e-07
"35007",2002-09-30,"Clothing & Subsistence","DLA","Defense","8945","FOOD, OILS AND FATS",-2,0,0,0,2,"Not PBL","Not PBL",27000,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,3.52790545053461e-05,3.51288056206089e-05,4.43136376415899,TRUE,0,1.14542603374358e-08,1.99357368162923e-08,0,"No history [0-3]",1.62006505586025e-08
"35008",2002-09-30,"Fuels","Navy","Defense","9110","FUELS, SOLID",-2,0,0,0,2,"Not PBL","Not PBL",0,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.765326633,0.780758715,0.798846053,0.9138,0.7686,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
