"","Fiscal.Year","ProductOrServiceArea","Customer","SubCustomer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.platform","SubCustomer.component","Subcustomer.Obsolete","ProductServiceOrRnDarea","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","ProductServiceOrRnDarea.sum","SupplyServiceFRC","SupplyServiceERS","Deflator.2005","Deflator.2011","Deflator.2012","Deflator.2013","Deflator.2014","Deflator.2015","Deflator.2016","Obligation.2013","Obligation.2014","Obligation.2015","Obligation.2016","LogOfAction.Obligation","Fiscal.Year.End","Fiscal.Year.Start","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"175068",2014-01-01,"Other","Defense","Army","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,1,2,"Not PBL","Not PBL",34744,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,3.4014706461581e-05,3.4744e-05,3.52347884692496e-05,3.52552004058853e-05,4.54087981635417,2014-09-30,2013-10-01,TRUE,1,5.79978663396478e-08,1.98065059662267e-08,1,"No history [0-3]",1.59409853116082e-08
"175069",2012-01-01,"Clothing & Subsistence","Defense","Navy","8915","FRUITS AND VEGETABLES",-2,0,0,1,2,"Not PBL","Not PBL",144282.79,"Navy","Navy","Navy","Navy",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,0.000147192114863175,0.000148578881498019,0.000150447092888407,0.000150576904612816,5.15921453169102,2012-09-30,2011-10-01,TRUE,1,2.47712084657846e-07,8.45946789481818e-08,1,"No history [0-3]",6.80848271195653e-08
"175070",2012-01-01,"Fuels","Defense","Navy","9140","FUEL OILS",-2,0,0,1,2,"Not PBL","Not PBL",0,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,0,0,0,0,0,2012-09-30,2011-10-01,TRUE,1,0,0,1,"No history [0-3]",0
"175071",2012-01-01,"Fuels","Defense","Other DoD","9110","FUELS, SOLID",-2,0,0,1,2,"Not PBL","Not PBL",-122596.91,"Other DoD","Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,-0.000125068959773999,-0.000126247293685638,-0.000127834710616572,-0.000127945011479858,NA,2012-09-30,2011-10-01,TRUE,1,-2.10480655029684e-07,-7.18799951226971e-08,1,"No history [0-3]",-5.78515942389449e-08
"175072",2013-01-01,"Fuels","Defense","DLA","9140","FUEL OILS",-2,0,0,1,2,"Not PBL","Not PBL",1405489.6567,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,0.0014054896567,0.00142737832199068,0.00144657360264089,0.00144821190798557,6.14782765388893,2013-09-30,2012-10-01,TRUE,1,2.38243435589186e-06,8.13610969889378e-07,1,"No history [0-3]",6.5482324557827e-07
"175073",2013-01-01,"Other","Defense","Army","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,1,2,"Not PBL","Not PBL",90000,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,9e-05,9.14016324252336e-05,9.26307949809902e-05,9.27357032457496e-05,4.95424250943933,2013-09-30,2012-10-01,TRUE,1,1.52558285298029e-07,5.20992715534966e-08,1,"No history [0-3]",4.19313595237818e-08
"175074",2014-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,1,2,"Not PBL","Not PBL",47820.6797,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,4.68169002644712e-05,4.78206797e-05,4.84961873614217e-05,4.85242817858955e-05,4.67961574467523,2014-09-30,2013-10-01,TRUE,1,7.98266575383292e-08,2.72611264617506e-08,1,"No history [0-3]",2.19407308510483e-08
"175075",2014-01-01,"Fuels","Defense","Navy","9140","FUEL OILS",-2,0,0,1,2,"Not PBL","Not PBL",185760,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.000181860806824295,0.00018576,0.000188384017558364,0.000188493150684931,5.2689522023945,2014-09-30,2013-10-01,TRUE,1,3.10087602211979e-07,1.05896170512499e-07,1,"No history [0-3]",8.52290303788956e-08
"175076",2014-01-01,"Fuels","Defense","Navy","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,1,2,"Not PBL","Not PBL",-216.31,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-2.11769547395366e-07,-2.1631e-07,-2.19365562220337e-07,-2.1949264332826e-07,NA,2014-09-30,2013-10-01,TRUE,1,-3.61084459703236e-10,-1.23311803636728e-10,1,"No history [0-3]",-9.92457556053989e-11
"175077",2014-01-01,"Clothing & Subsistence","Defense","Army","8945","FOOD, OILS AND FATS",-2,0,0,1,2,"Not PBL","Not PBL",127726.1591,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.000125045124604297,0.0001277261591,0.000129530399432369,0.000129605437950279,5.10627985254396,2014-09-30,2013-10-01,TRUE,1,2.13212200770159e-07,7.28128290426366e-08,1,"No history [0-3]",5.86023723843322e-08
"175078",2014-01-01,"Fuels","Defense","Army","9140","FUEL OILS",-2,0,0,1,2,"Not PBL","Not PBL",0,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0,0,0,0,0,2014-09-30,2013-10-01,TRUE,1,0,0,1,"No history [0-3]",0
"175079",2013-01-01,"Fuels","Defense","Navy","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,1,2,"Not PBL","Not PBL",10440,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,1.044e-05,1.06025893613271e-05,1.07451722177949e-05,1.0757341576507e-05,4.01870049866624,2013-09-30,2012-10-01,TRUE,1,1.76967610945713e-08,6.04351550020561e-09,1,"No history [0-3]",4.86403770475869e-09
"175080",2014-01-01,"Clothing & Subsistence","Defense","Army","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,0,1,2,"Not PBL","Not PBL",12600,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.23355198427332e-05,1.26e-05,1.27779856870983e-05,1.27853881278539e-05,4.10037054511756,2014-09-30,2013-10-01,TRUE,1,2.10330737934482e-08,7.18287978282454e-09,1,"No history [0-3]",5.78103888228943e-09
"175081",2014-01-01,"Fuels","Defense","DLA","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,1,2,"Not PBL","Not PBL",359915,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.000352360208269628,0.000359915,0.000364999104648571,0.000365210553018772,5.55619994690709,2014-09-30,2013-10-01,TRUE,1,6.00803075743563e-07,2.05176680717087e-07,1,"No history [0-3]",1.65133540422159e-07
"175082",2014-01-01,"Other","Defense","Navy","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,1,2,"Not PBL","Not PBL",13400,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.31187274517956e-05,1.34e-05,1.35892863656443e-05,1.35971588026383e-05,4.12710479836481,2014-09-30,2013-10-01,TRUE,1,2.2368507050175e-08,7.6389356420515e-09,1,"No history [0-3]",6.14808897005384e-09
"175083",2006-01-01,"Other","Defense","Army","5510","LUMBER & RELATED WOOD MATERIALS",-2,1,0,1,2,"Not PBL","Not PBL",0,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.0354,0.905149051,0.884654819,0.867169179,0.867990762,0.849764834,0.849,0,0,0,0,0,2006-09-30,2005-10-01,TRUE,1,0,0,3,"No history [0-3]",0
"175084",2007-01-01,"Fuels","Defense","Army","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,1,0,1,2,"Not PBL","Not PBL",6188,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.0642,0.930326077,0.909261791,0.891289782,0.890900693,0.872196093,0.8714,6.94274760573885e-06,6.94577975819354e-06,7.09473483046203e-06,7.10121643332568e-06,3.79155030502733,2007-09-30,2006-10-01,TRUE,1,1.16821177246855e-08,3.98949045913387e-09,3,"No history [0-3]",3.21088479302187e-09
"175085",2007-01-01,"Other","Defense","Army","5510","LUMBER & RELATED WOOD MATERIALS",-2,1,0,1,2,"Not PBL","Not PBL",11993,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.0642,0.930326077,0.909261791,0.891289782,0.890900693,0.872196093,0.8714,1.34557808719499e-05,1.34616575048505e-05,1.37503482258777e-05,1.37629102593528e-05,4.07892783368072,2007-09-30,2006-10-01,TRUE,1,2.26411825908458e-08,7.73205544220951e-09,3,"No history [0-3]",6.22303512002445e-09
"175086",2007-01-01,"Fuels","Defense","DLA","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,1,0,1,2,"Not PBL","Not PBL",141240,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.0642,0.930326077,0.909261791,0.891289782,0.890900693,0.872196093,0.8714,0.000158466979934479,0.000158536188275251,0.000161936061321018,0.000162084002754189,5.14995770889106,2007-09-30,2006-10-01,TRUE,1,2.66642260412829e-07,9.10594105442901e-08,3,"No history [0-3]",7.32878746228845e-08
"175087",2006-01-01,"Fuels","Defense","Army","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,1,0,1,2,"Not PBL","Not PBL",3461,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.0354,0.905149051,0.884654819,0.867169179,0.867990762,0.849764834,0.849,3.99114738371023e-06,3.9873696259454e-06,4.07289153601289e-06,4.07656065959953e-06,3.53920159929413,2006-09-30,2005-10-01,TRUE,1,6.70629630633021e-09,2.29022731672131e-09,3,"No history [0-3]",1.8432569620483e-09
"175088",2008-01-01,"Fuels","Defense","DLA","9140","FUEL OILS",-2,1,0,1,2,"Not PBL","Not PBL",4747.2,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1031,0.964332547,0.942498291,0.923869347,0.922032333,0.902677279,0.9019,5.13838890251654e-06,5.14862638770391e-06,5.25902236650846e-06,5.26355471781794e-06,3.67643752897277,2008-09-30,2007-10-01,TRUE,1,8.65900461437929e-09,2.95708510295741e-09,3,"No history [0-3]",2.37996798990186e-09
"175089",2009-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,1,2,"Not PBL","Not PBL",4550.4,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1073,0.968004196,0.946086808,0.927386935,0.923787529,0.904486252,0.9037,4.90668978423769e-06,4.92580799929807e-06,5.03092223893747e-06,5.03529932499723e-06,3.65804957471365,2009-09-30,2008-10-01,TRUE,1,8.28350467077638e-09,2.82885035325586e-09,3,"No history [0-3]",2.27676007100309e-09
"175090",2009-01-01,"Fuels","Defense","Army","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,1,0,1,2,"Not PBL","Not PBL",-3648.37,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1073,0.968004196,0.946086808,0.927386935,0.923787529,0.904486252,0.9037,-3.93403213082789e-06,-3.94936052443722e-06,-4.0336378711481e-06,-4.03714728339051e-06,NA,2009-09-30,2008-10-01,TRUE,1,-6.6414578796854e-09,-2.26808473173964e-09,3,"No history [0-3]",-1.82543581668547e-09
"175091",2009-01-01,"Clothing & Subsistence","Defense","Army","8905","MEAT, POULTRY, AND FISH",-2,1,0,1,2,"Not PBL","Not PBL",-477.73,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.1073,0.968004196,0.946086808,0.927386935,0.923787529,0.904486252,0.9037,-5.15135572834008e-07,-5.17142724926307e-07,-5.28178287888449e-07,-5.28637822286157e-07,NA,2009-09-30,2008-10-01,TRUE,1,-8.69655126224068e-10,-2.96990743508465e-10,3,"No history [0-3]",-2.39028786199083e-10
"175092",2007-01-01,"Clothing & Subsistence","Defense","Army","8905","MEAT, POULTRY, AND FISH",-2,1,0,1,2,"Not PBL","Not PBL",956,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.0642,0.930326077,0.909261791,0.891289782,0.890900693,0.872196093,0.8714,1.07260289448713e-06,1.07307133950114e-06,1.09608379087293e-06,1.0970851503328e-06,2.9804578922761,2007-09-30,2006-10-01,TRUE,1,1.80480034660623e-09,6.16346619090494e-10,3,"No history [0-3]",4.96057831630399e-10
"175093",2010-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,1,2,"Not PBL","Not PBL",-3815.7,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1211,0.980068188,0.957877649,0.938944724,0.9347806,0.918686686,0.9179,-4.06381749901605e-06,-4.08192039928942e-06,-4.15342908322065e-06,-4.15698877873407e-06,NA,2010-09-30,2009-10-01,TRUE,1,-6.83860754693616e-09,-2.33541214060973e-09,3,"No history [0-3]",-1.87962332647123e-09
"175094",2010-01-01,"Fuels","Defense","Army","9140","FUEL OILS",-2,1,0,1,2,"Not PBL","Not PBL",40420.4,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1211,0.980068188,0.957877649,0.938944724,0.9347806,0.918686686,0.9179,4.3048753528115e-05,4.32405208238168e-05,4.39980252418723e-05,4.40357337400588e-05,4.60660060697575,2010-09-30,2009-10-01,TRUE,1,7.24426062033647e-08,2.47394430611163e-08,3,"No history [0-3]",1.99111897437686e-08
"175095",2012-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,1,2,"Not PBL","Not PBL",5390.69,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,5.4993881229478e-06,5.55120046335778e-06,5.62100053071198e-06,5.62585055312043e-06,3.73164435776809,2012-09-30,2011-10-01,TRUE,1,9.25501272635636e-09,3.1606242841518e-09,3,"No history [0-3]",2.54378361206606e-09
"175096",2013-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,1,2,"Not PBL","Not PBL",5484.6802,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,5.4846802e-06,5.57009692900397e-06,5.64500319047218e-06,5.65139639361154e-06,3.73915130986436,2013-09-30,2012-10-01,TRUE,1,9.29703785244499e-09,3.17497603470985e-09,3,"No history [0-3]",2.55533441487964e-09
"175097",2014-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,1,2,"Not PBL","Not PBL",1976.9799,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.93548212580434e-06,1.9769799e-06,2.00490641792707e-06,2.00606788432268e-06,3.29600225385416,2014-09-30,2013-10-01,TRUE,1,3.3001558829257e-09,1.12701658371115e-09,3,"No history [0-3]",9.07063307254338e-10
"175098",2012-01-01,"Other","Defense","Army","9410","CRUDE GRADES OF PLANT MATERIALS",-2,1,0,1,2,"Not PBL","Not PBL",1077041,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,0.00109875850463073,0.0011091104289535,0.00112305623818075,0.00112402525568775,6.03223223601371,2012-09-30,2011-10-01,TRUE,1,1.84911915947821e-06,6.31481672963412e-07,3,"No history [0-3]",5.08239065003412e-07
"175099",2014-01-01,"Missiles & Space","Defense","Army","1410","GUIDED MISSILES",-2,1,0,1,2,"Not PBL","Not PBL",1091971.954,"Army","Army","Army","Army",FALSE,"Missiles & Space","Products","Products (All)","Missiles & Space","Other Platform/Weap.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.00106905092906945,0.001091971954,0.00110739698404165,0.00110803851243024,6.03821148417508,2014-09-30,2013-10-01,TRUE,1,1.82281957848078e-06,6.22500259666509e-07,3,"No history [0-3]",5.01010501939965e-07
"175100",2014-01-01,"Other","Defense","Army","9410","CRUDE GRADES OF PLANT MATERIALS",-2,1,0,1,2,"Not PBL","Not PBL",1229506.6877,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.00120369874149972,0.0012295066877,0.0012468745125097,0.00124759684190766,6.08973089535477,2014-09-30,2013-10-01,TRUE,1,2.05240515015334e-06,7.00904661105389e-07,3,"No history [0-3]",5.64113172034015e-07
"188083",2009-01-01,"Other","Defense","Army","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,1,1,0,"Not PBL","Not PBL",-3000,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.1073,0.968004196,0.946086808,0.927386935,0.923787529,0.904486252,0.9037,-3.23489569108497e-06,-3.24749999953723e-06,-3.31679999929949e-06,-3.31968573641695e-06,NA,2009-09-30,2008-10-01,TRUE,2,-5.46117132830721e-09,-2.95800381633057e-09,0,"No history [0-3]",-1.50102852782377e-09
"188084",2009-01-01,"Fuels","Defense","DLA","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,1,0,"Not PBL","Not PBL",3020660.09,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1073,0.968004196,0.946086808,0.927386935,0.923787529,0.904486252,0.9037,0.00325717343645778,0.00326986454695904,0.00333964179479867,0.00334254740511232,6.48010185756629,2009-09-30,2008-10-01,TRUE,2,5.49878075868996e-06,2.97837469135248e-06,0,"No history [0-3]",1.51136565598291e-06
"189355",2003-01-01,"Fuels","Defense","DLA","9140","FUEL OILS",-2,0,1,1,2,"Not PBL","Not PBL",6348736,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",0.9378,0.819826908,0.801264525,0.785427136,0.790300231,0.77369754,0.773,0.00808316355395187,0.00803332170606439,0.00820570787907636,0.00821311254851229,6.80268726814743,2003-09-30,2002-10-01,TRUE,2,1.35112833947068e-05,7.31828859459257e-06,2,"No history [0-3]",3.71363954795627e-06
"189356",2003-01-01,"Fuels","Defense","DLA","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,1,1,2,"Not PBL","Not PBL",150350,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",0.9378,0.819826908,0.801264525,0.785427136,0.790300231,0.77369754,0.773,0.000191424504080287,0.000190244155451854,0.000194326584003356,0.000194501940491591,5.17710343243654,2003-09-30,2002-10-01,TRUE,2,3.19972583266051e-07,1.73310827572133e-07,2,"No history [0-3]",8.79459637375417e-08
"189357",2004-01-01,"Fuels","Defense","DLA","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,1,1,2,"Not PBL","Not PBL",130454,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",0.9645,0.843168109,0.824077239,0.807788945,0.810993072,0.793958032,0.7932,0.00016149515391053,0.000160857107790435,0.00016430843286689,0.000164465456379223,5.11545740004256,2004-09-30,2003-10-01,TRUE,2,2.70559958438899e-07,1.46546837939357e-07,2,"No history [0-3]",7.43646722816667e-08
"189358",2004-01-01,"Fuels","Defense","DLA","9140","FUEL OILS",-2,0,1,1,2,"Not PBL","Not PBL",188320,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",0.9645,0.843168109,0.824077239,0.807788945,0.810993072,0.793958032,0.7932,0.000233130202097529,0.000232209135320456,0.000237191378397693,0.000237418053454362,5.27489644549936,2004-09-30,2003-10-01,TRUE,2,3.90573316059403e-07,2.11551202115227e-07,2,"No history [0-3]",1.07350905944497e-07
"189359",2005-01-01,"Fuels","Defense","DLA","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,1,2,"Not PBL","Not PBL",29124645.78,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1,0.87420229,0.854408749,0.837520938,0.839076212,0.821363965,0.8206,0.0347748270622937,0.0347103700039109,0.0354588794018983,0.035491891030953,7.46426065208637,2005-09-30,2004-10-01,TRUE,2,5.83872429728389e-05,3.16250264194169e-05,2,"No history [0-3]",1.60480073036593e-05
